CustomerID,Age,Sex,Job,Marital_Status,Education_Level,Credit_Default,Housing_Loan,Personal_Loan,Contact_Method,Contact_Month,Contact_WeekDay,NoContacts_Current_Campaign,Pdays,NoContacts_PrevCampaigns,Prev_Outcome,Emp_Var_Rate,Monthly_CPI,Monthly_CCI,Euribor3m,No_Employed,Outcome
gng684jr,35,F,unemployed,married,university.degree,no,yes,no,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
xhz188yr,42,M,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,1
ttu615sf,55,M,blue-collar,married,professional.course,no,yes,no,telephone,jul,wed,10,999,0,nonexistent,1.4,93.918,-42.7,4.864,5228.1,0
pas331li,78,F,retired,married,basic.4y,no,yes,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
hxy925mt,33,F,technician,single,university.degree,no,yes,yes,cellular,jul,wed,6,999,0,nonexistent,-1.7,94.215,-40.3,0.843,4991.6,1
uwo495ve,52,M,admin.,divorced,high.school,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
ebq593av,34,F,admin.,married,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,-2.9,92.431,-33.6,0.873,5076.2,1
svy866nz,47,F,blue-collar,married,basic.6y,no,no,yes,cellular,apr,fri,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
nvu687mw,38,F,blue-collar,married,professional.course,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
dpc266xs,22,M,housemaid,single,basic.9y,no,unknown,unknown,cellular,may,fri,5,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
fgj213qd,34,M,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
leh427st,26,F,services,single,basic.4y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
pgr946ee,28,F,admin.,married,high.school,unknown,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
jjb313me,36,F,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.968,5228.1,0
epd574fr,42,F,technician,single,professional.course,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
aoa517ig,35,M,admin.,divorced,high.school,no,no,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.893,-40.8,1.299,5076.2,1
bsz347lj,39,M,blue-collar,single,unknown,no,no,no,telephone,nov,fri,1,999,0,nonexistent,-3.4,92.649,-30.1,0.74,5017.5,1
fvg137oz,30,M,admin.,married,high.school,no,yes,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
laf317us,38,F,management,married,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
aqf665bu,39,F,services,married,high.school,unknown,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
eri848ls,38,F,technician,married,professional.course,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
kin178fh,42,M,admin.,married,university.degree,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
lpj628pg,48,M,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
kvm299ma,43,F,technician,married,high.school,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
gtb995nf,52,F,admin.,divorced,university.degree,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
ytk464fe,53,M,technician,married,professional.course,no,yes,yes,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
mom496nu,37,F,admin.,married,university.degree,unknown,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
wmo748li,46,F,entrepreneur,unknown,professional.course,no,yes,no,cellular,oct,tue,2,999,0,nonexistent,-1.8,92.843,-50,1.313,5099.1,0
csd774mj,34,F,management,married,university.degree,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
ygu745th,24,F,admin.,single,high.school,no,yes,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
ulo627xe,27,F,services,single,high.school,no,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
jux262hi,34,F,admin.,married,university.degree,no,yes,no,cellular,aug,mon,1,999,1,failure,-1.7,94.027,-38.3,0.873,4991.6,0
gvx343jf,54,F,management,married,university.degree,no,no,yes,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
vew511vr,51,F,technician,married,professional.course,no,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.865,5228.1,0
pwo686oa,51,M,blue-collar,married,basic.4y,no,yes,no,cellular,jun,fri,2,999,1,failure,-2.9,92.893,-40.8,1.291,5076.2,0
fmk277hl,28,M,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
qmo945vy,36,F,services,single,basic.4y,no,yes,no,telephone,nov,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
bdh325kb,27,F,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
ddj694zd,64,F,retired,married,basic.6y,no,no,no,cellular,oct,thu,4,999,3,failure,-1.7,94.215,-39.8,0.739,4991.6,0
xjf636zp,29,F,admin.,single,university.degree,no,yes,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
gei114me,39,M,technician,single,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
xls612fy,36,F,admin.,single,university.degree,no,no,no,cellular,oct,fri,1,999,0,nonexistent,-1.1,94.601,-49.5,1.025,4963.6,1
ltp327as,44,F,housemaid,married,professional.course,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
jwn246vu,38,F,services,married,professional.course,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
sro449rw,49,M,services,single,high.school,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.663,5195.8,0
epj778de,38,M,admin.,married,high.school,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
dfn739yu,43,F,services,married,basic.4y,unknown,yes,yes,cellular,may,fri,1,999,1,failure,-1.7,94.199,-37.5,0.735,4991.6,0
kem233hb,34,F,admin.,divorced,university.degree,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.866,5228.1,0
qaq689jg,28,M,blue-collar,single,high.school,no,no,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
luy355wg,53,M,blue-collar,married,unknown,no,no,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
ltm987vg,36,M,technician,single,professional.course,no,yes,yes,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
qru726yv,31,M,technician,married,basic.9y,no,yes,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
jcm251al,38,M,admin.,married,high.school,no,no,no,cellular,may,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0
ive795ar,50,F,admin.,married,university.degree,no,yes,no,cellular,aug,fri,1,12,1,success,-3.4,92.649,-29.8,1.072,5076.2,1
nqd737hq,51,M,blue-collar,married,basic.4y,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
iet525xp,54,F,management,divorced,basic.9y,unknown,yes,no,cellular,jul,wed,17,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
dgu324nq,28,F,admin.,married,high.school,no,yes,no,cellular,may,fri,1,999,2,failure,-1.1,94.215,-41.8,1,4963.6,0
gkc394nz,42,M,admin.,divorced,unknown,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
gvz623xv,36,F,entrepreneur,married,university.degree,no,no,no,telephone,may,mon,8,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
sbo448bp,34,M,blue-collar,married,professional.course,no,no,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
drx999xu,38,M,blue-collar,married,unknown,no,yes,no,cellular,may,fri,9,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
sfv887dq,35,M,technician,married,university.degree,no,no,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.965,5228.1,0
rxl284qa,42,M,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.964,5228.1,0
oce378nq,35,F,technician,married,high.school,no,no,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.865,5228.1,0
ryv267al,45,M,services,married,basic.9y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
svg913oc,48,M,technician,married,university.degree,unknown,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.965,5228.1,0
not837rm,60,F,retired,married,basic.4y,unknown,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.968,5228.1,0
omy633iq,43,M,entrepreneur,married,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
sab788ga,59,F,retired,married,basic.9y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
pza299ra,25,F,blue-collar,married,basic.9y,no,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.965,5228.1,0
ayg448jd,31,M,admin.,single,university.degree,no,yes,no,cellular,aug,wed,2,3,3,success,-1.1,94.767,-50.8,1.405,5099.1,1
ots344qq,46,F,entrepreneur,married,university.degree,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
hxt898xs,47,M,services,single,high.school,unknown,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
yuk754zk,56,F,retired,married,basic.4y,no,no,no,cellular,dec,tue,9,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
hyd196ut,31,M,entrepreneur,married,university.degree,no,yes,no,cellular,nov,fri,5,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
hhk857jq,30,F,technician,single,professional.course,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1
hkz981iq,29,F,admin.,single,university.degree,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
ioq978ub,34,F,admin.,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
jvj657sp,36,M,technician,single,professional.course,no,no,no,telephone,dec,thu,2,999,0,nonexistent,1.4,94.465,-42.7,4.864,5228.1,0
rbt743qk,39,M,admin.,married,high.school,no,yes,no,telephone,jul,fri,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
izi932so,53,F,retired,married,unknown,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
ppa712yr,25,F,blue-collar,married,basic.9y,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
dnh593vk,38,M,services,married,high.school,no,yes,no,telephone,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
mzy879fo,26,F,admin.,married,high.school,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.893,-40.8,1.299,5076.2,0
omj284to,44,M,blue-collar,married,basic.9y,no,no,yes,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.893,-40.8,1.405,5076.2,0
zdu662te,32,M,technician,single,high.school,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.96,5228.1,0
ble475ng,54,M,technician,married,unknown,no,yes,yes,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.864,5228.1,0
crq197fz,48,F,services,married,university.degree,unknown,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
ndc582fq,34,F,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
zrt996ix,33,M,admin.,married,basic.9y,no,yes,yes,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
dvm933mf,57,M,technician,single,university.degree,no,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
cph925ba,25,F,admin.,single,university.degree,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
dfm319bj,33,F,admin.,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.864,5228.1,0
tfk175xh,33,F,services,single,high.school,no,no,yes,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
dne235yr,25,M,self-employed,married,university.degree,no,no,no,cellular,may,thu,6,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,0
jqg619ov,46,F,technician,single,high.school,no,yes,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
qbv633ny,19,F,student,single,basic.6y,no,no,no,cellular,jul,thu,1,9,1,success,-1.8,93.369,-36.1,0.788,5008.7,1
air846gj,38,F,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
vzy221lq,58,F,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.96,5228.1,0
psp641kx,38,M,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
qjw317do,33,F,self-employed,married,basic.9y,unknown,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0
bre336dy,44,F,admin.,married,high.school,no,yes,no,cellular,may,mon,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
nzh722vd,27,M,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
ecr571sk,35,F,admin.,married,high.school,unknown,yes,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
fms447qy,49,M,self-employed,married,basic.9y,unknown,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
juj238gw,41,M,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
zvl812lk,53,F,technician,married,high.school,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
jyf264tu,29,M,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.215,5099.1,0
fyv623kg,32,M,admin.,married,high.school,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.268,5099.1,0
bam676tb,32,F,management,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
hry551em,33,F,technician,single,university.degree,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
don882bz,32,F,technician,married,professional.course,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
ukg281gw,46,M,blue-collar,married,basic.4y,no,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
ryt672ul,38,M,blue-collar,married,basic.6y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
bwq255ys,37,F,blue-collar,married,basic.9y,no,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
inf649lz,36,F,blue-collar,married,basic.9y,no,yes,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
noj796jp,44,F,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
ivw439qh,39,F,services,single,high.school,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
gdm748et,37,M,technician,single,professional.course,unknown,no,yes,cellular,sep,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.958,5228.1,0
nmf289wr,37,F,management,married,professional.course,unknown,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.97,5228.1,0
yly929bz,53,M,admin.,married,high.school,no,no,no,cellular,feb,mon,4,999,0,nonexistent,-3.4,92.431,-30.1,0.899,5076.2,0
gyg278rt,29,M,management,single,basic.4y,unknown,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.964,5228.1,0
ihx984di,29,M,management,married,university.degree,no,no,no,telephone,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
tks228ye,43,F,admin.,divorced,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
jbi158vy,29,F,technician,single,high.school,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.957,5228.1,0
qad545sn,55,M,management,married,professional.course,no,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
jme727yf,41,F,admin.,married,high.school,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
jqp577op,34,M,unemployed,single,high.school,no,yes,no,cellular,jun,thu,2,999,0,nonexistent,-1.7,94.055,-40.3,0.744,4991.6,0
bhu322uc,41,F,technician,married,professional.course,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.739,4991.6,0
vlb929pc,59,F,technician,divorced,high.school,no,no,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.865,5228.1,0
gpq693db,40,F,unemployed,married,high.school,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
erf127wu,45,M,technician,married,university.degree,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
xdy172av,29,M,services,married,high.school,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
osh771vx,33,M,technician,married,university.degree,no,no,no,cellular,nov,thu,4,999,1,failure,-0.1,93.2,-42,4.021,5176.3,0
oua267zh,54,M,blue-collar,married,unknown,no,no,no,cellular,jul,mon,7,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
mez868fe,44,F,blue-collar,married,high.school,unknown,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
rfj383ed,25,M,entrepreneur,married,university.degree,no,no,no,telephone,jun,wed,1,999,0,nonexistent,-2.9,92.893,-40.8,1.344,5076.2,0
psa412yp,30,M,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
mug824an,31,F,unemployed,married,unknown,no,yes,no,cellular,jul,fri,5,999,0,nonexistent,1.4,93.918,-42.7,4.864,5228.1,0
drh917yc,30,M,admin.,single,university.degree,no,yes,yes,cellular,may,thu,2,10,1,success,-1.8,92.893,-46.2,1.266,5099.1,1
kpf489cu,30,F,admin.,married,unknown,no,no,no,cellular,mar,mon,2,999,0,nonexistent,-1.1,94.215,-41.8,1.405,5099.1,0
cpj224gs,47,M,housemaid,married,basic.6y,unknown,no,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
qea858em,32,M,unemployed,married,university.degree,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.959,5228.1,0
gcy352tw,45,F,blue-collar,divorced,basic.9y,unknown,no,no,telephone,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
dsp446hs,42,M,admin.,divorced,university.degree,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
ygf989ak,71,M,blue-collar,married,professional.course,no,yes,yes,cellular,nov,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.327,5099.1,0
soi667le,30,F,admin.,single,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.96,5228.1,0
mzo266qj,55,M,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.959,5228.1,0
ner393ny,54,F,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0
sfz456eo,54,F,admin.,married,university.degree,no,yes,no,cellular,jul,mon,6,999,0,nonexistent,1.4,93.918,-42.7,4.965,5228.1,0
qft834bd,33,F,blue-collar,married,basic.4y,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
vdl743ne,43,F,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
vcd198ec,59,F,admin.,married,professional.course,no,yes,no,telephone,jun,mon,3,3,4,success,-1.1,93.994,-36.4,0.727,4963.6,1
sih763ce,39,F,entrepreneur,married,university.degree,no,yes,no,telephone,jun,wed,4,999,0,nonexistent,1.1,94.055,-41.8,4.856,5191,0
gsa267vu,45,F,technician,divorced,high.school,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.97,5228.1,0
cjb178ns,57,F,retired,married,basic.4y,no,no,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1
bhy359nx,31,F,services,divorced,high.school,unknown,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
gqc834bj,55,M,management,married,university.degree,no,no,no,cellular,sep,thu,2,3,3,success,-3.4,92.431,-30.1,0.884,5076.2,1
mnd495od,28,M,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
hud982vt,54,F,services,married,high.school,no,no,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.955,5228.1,0
djd791hh,39,F,student,single,unknown,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
vrc671ax,30,F,technician,married,university.degree,no,yes,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
xqm193nt,35,M,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
uys352kd,45,F,admin.,married,basic.9y,no,yes,no,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,1
zlm652an,46,M,blue-collar,married,unknown,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
vkb163hu,36,F,technician,single,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
afs732vg,30,M,technician,single,high.school,no,yes,yes,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
pqj126yb,41,M,admin.,married,high.school,no,unknown,unknown,cellular,sep,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
afa772zp,36,M,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
nzg575ov,27,M,services,single,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.964,5228.1,0
cst338oo,27,F,admin.,single,university.degree,no,no,no,telephone,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
mzv593cn,75,M,management,married,university.degree,no,yes,no,cellular,sep,fri,1,999,1,failure,-1.8,92.843,-50,1.25,5099.1,0
